content,mid,like
以前在这种店做过，百分百确认是料理包的店铺一般都叫某某小碗菜，除了番茄鸡蛋和青菜其他一律都是料理包，卖的还贵。。,16032172,0
测个咖啡吧[大哭]我想看看除了我喝的那个那么贵的咖啡有没有可以替代的便宜一些的,1290206829,0
在大城市人工成本越来越高  ，预制菜必然会越来越多，没法阻挡的 别管媒体怎么闹，反而是在三线小城市 这玩意没啥市场  量没有  成本优势不明显。,15597516,0
[疑惑][疑惑]看了评论区才知道，原来有这么多不会做菜的人。。学生不会我可以理解，毕业工作的真就天天吃外卖？？前段时间预制菜还人人喊打，突然就风评逆转，成为上班族的福音了？我不太能理解。,21786351,0
现在连配料表都不可信了，这些廉价的预制菜就更不可信了,300693373,0
我不抵制预制菜，只要你别拿预制菜卖现炒菜的价格就行,98609767,0
黄曲霉素咔咔吃，腌菜泡菜咔咔吃，防腐剂不行,275394067,0
预制菜的出现让外卖门槛越来越低，牛鬼蛇神商家也层出不穷，附近几乎每个月都有一批新店[辣眼睛],602407534,0
那包鱼香肉丝没写添加剂，但是却保质期12个月？[doge],247958361,0
预制菜最怕的就是，你根本不知道这肉到底是什么肉，这菜到底是什么菜，,16628901,0
想问问这UP主有做过酸辣粉的测评吗,15048413,0
每期都看，不用中文感谢就坚持白嫖[doge],417515391,0
外卖平台疯狂内卷与压榨商家与骑手下，预制菜的必然性就有了，没什么不好的,401514503,0
这些预制菜都是哪里买到的，真便宜呀！想买,3802703,0
2分钟,3.53712E+15,2
原来这叫预制菜啊，我以为这叫速食食品,156448814,0
以后独居不想做饭有着落了嘻嘻[呲牙],3102925,0
"某些商家还专门贴心的为我们滴了几滴锅气香精
他真的我哭死[笑哭]",1251138548,0
我上次点外卖，鱿鱼须，直接给我用开头那个小龙虾的锡纸盒子送来的[微笑],2507317,0
你的一个踩，一次白嫖，一个举报，一次取关，甚至费劲心思的不加播放量，都是对up的一次次锤炼，都会让up变的更好[doge][doge],1320530250,0
只是建议相关法条能不能强制规定预制菜和自己做的需要公示，不然预制菜成本低在那压成本和滥竽充数简直是劣币驱逐良币[热],24453113,0
预制菜出发点是好的，保质期长，在饥荒的时代可以吃（以后很大几率会出现饥荒）；但有很多奸商把这个产品毁了,43790279,0
做饭好玩，吃自己做的饭倍有成就感，今晚炒的花菜和大蒜肉片，简单又下饭,107941935,0
蹲蹲，大家有推荐的预制菜品牌吗？性价比高的，大牌子。,15200720,0
预制菜真不能吃，之前我点的都是现烤的，现在的饭店直接给我端一个预制菜，肉没有一点口感，还口感融融烂烂的，体验感极差,53498019,0
话说，我吃炒饼不会是预制菜了吧。,6034480,0
预制菜和冲泡米饭陪伴本穷b很久了[大哭],18668693,0
外卖店几有几个微波炉的都是预制菜的吧,436162766,0
本来已经点赞了，既然拉泽哥又要了一个赞，那就再给一个吧！[doge],351939617,1
麻辣小龙虾，牛肉，番茄炒蛋搞的我都想吃[笑哭],172473717,0
"所以你们支持这些的，只是为了吃饱。
这些菜、肉没有任何营养。",44916016,0
预制菜怎么热呢？是不是要买个微波炉,284803932,1
吃虾尾时，手套好像戴了，又好像没戴哈哈哈[笑哭][笑哭],475752748,0
唉，我嘴巴粗，尝不出来是不是预制菜,3.49308E+15,0
小龙虾这些配料放鞋底都好吃[doge],10022778,0
多久没有过封神榜了,1640537477,2
可爱的拉泽哥[呲牙],3.54639E+15,1
拉子在吃龙虾尾时那个手套的作用是啥？[哦呼],1836987095,0
现在预制菜，将来蛋白块,20768575,0
2年前接触过一个干肉这行的，了解到阿根廷冻牛后腿分割包装上岸价9元一斤，100公里外超市同包装阿根廷冻牛腿肉活动价28元，你细品吧。,86816440,0
前两年还在读大学时，月底生活费快用完的话我就经常点一家校内汉堡店的套餐饭（没错是汉堡店），大概有什么糖醋里脊、鱼香肉丝、油豆腐炒肉之类的菜品，菜每次都湿湿的，酸甜口比较重、辣味很生硬，肉的味道“聊胜于无”，而且没有纤维感。后面上体育课的时候路过那个食堂，就想着去看看这家店的后厨——除了前面的炸制用具就是后面一排灶上摆着的一个个小煮锅，没有炒锅，那时候我就大概明白是怎么一回事儿了。但奈何这家便宜啊，用完五块的券一顿只要6-8块钱，还送到寝室门口，并且还有热狗肠、半个咸蛋、一杯小可乐。就怕在外面几十块钱一顿也给你整这种的……╮(￣▽￣)╭,4992088,0
新美香还行吧，感觉除了重油重盐，味道还是可以，没时间偶尔自己买回家吃个一两顿也没啥吧[喜极而泣],39531094,0
不必把预制食品妖魔化，总的来说能当个应急[微笑]管它健不健康，想方便还想健康又好吃那不做梦嘛。而且泡面零食这一类也算预制食品吧？,398382688,0
[微笑]看起来预制菜是不太健康，但是想想家里面有时候一道菜吃三天，我劝父母少炒一点，也不听。怎么想这种过夜菜也比预制菜狠多了,50246786,0
预制菜能接受那种正常人都不会做的难吃的菜，但什么大肠啊，红烧肉啊这些就算了吧,229575737,0
你看一下青椒，都没有青椒，如果青椒弄熟了放很久，那个颜色就一眼看出来预制菜,429429124,0
外卖平台单点一个小炒黄牛肉不加米饭就要二十多块钱，还有一些乱七八糟的包装费，贵死了[灵魂出窍],85747909,0
不是反对预制菜，是因为没有监管啥都敢放！,1006503475,0
这表情需要这么浮夸吗[笑哭],44262021,0
别吧唧嘴其他嗯挺好的,37802273,0
以前不是叫料理包吗这玩意，怎么换个名了,444556,0
大米先生的番茄炒蛋怎么有点像[妙啊],385336395,1
预制菜布局很多年前就开始了,250414163,0
居然没有我特别感兴趣的那道青豆炒肉末,743953,0
感谢拔草,821276,0
预制菜卖可以，贵不行[吃瓜],437588413,1
这个番茄炒蛋跟我的外卖一模一样,13317671,0
我说预制菜不好  网友叫我去重修化学,185733136,0
我巴不得有便宜的外卖吃 只是预制菜买现做菜的价格.....,12500171,0
料理包我经常吃，别吃太便宜的，4元以下的，很难吃，或者量少。视频里那种凤尾我也吃过，罐头装的，味道口感确实不错。还有就是，常温料理包很拉跨，一定要那种冷冻的，才能最大还原菜刚出锅的口感，而且更卫生。另外，要选大牌子的，别为了贪便宜选小作坊。我一般吃某言的，没试过其它家的，某言还不错，就是相对小贵,172258533,0
其实大家说啥预制菜卖高价，大家把自己的外卖价格的三分之一是商家的，在衡量下成本就知道到底是不是预制了。。。,53483697,0
弹幕里有些人别太过分了，夸一句就觉得是广告了[星星眼],1830857295,0
我看以后也不用点外卖了上班直接带两袋，公司微波炉一叮就搞定[给心心],293777477,0
额，昨天看了别家的同款测评，为什么这视频的某些评语不能说相似吧，简直一模一样呢。[滑稽],135658,0
外卖料理包一口就吃的出来  甚至不用吃 看一眼就知道,12839490,0
知道吗拉子，人生总有遗憾。就像番茄炒蛋没就米饭，还有我看完视频不给点赞[doge],409746907,0
"这个天海cang我在淘宝搜100块发9盒
准备试试，感觉这个汤兑点包心菜土豆啥的也是一道菜",2856746,0
预制菜挺好吃的 也方便 就是另外一种罐头罢了 不用担心  其实网友们忌讳的就是有些外卖商家拿炒菜的价格用预制菜卖给我们 所以我现在很少点外卖了。简单的吃点预制菜挺好的,39681832,0
[吃瓜]热知识:料理包比现炒贵多了 想吃料理包美得你[抠鼻],298679555,0
服了 看完都不想点外卖吃了 去便利店感觉便当也是巨难吃 这还吃个啥,75135145,0
外卖都预制菜了价格是不是也得打下来啊[吃瓜],66582861,0
"所以这就是
为什么我喜欢麻辣烫等要单点菜品去煮的",1567017171,0
白嫖使我快乐！[脱单doge],3.49326E+15,0
是不是预制菜一吃就知道,228386014,0
没有遇到过预制菜的外卖，哪怕最便宜的,272062739,0
喜欢的人就多吃点[呲牙],19487608,0
猪肠那份答案已经很明显了 重辣就是为了掩盖处理的不干净甚至可能已经坏掉的猪肠腥臭味 可惜失败了[doge],311,0
那个番茄料理包真的好吃吗，某宝上怎么基本都是差评啊[惊讶],328430951,0
弹幕暴露学历[某科学的超电磁炮T_好吃],291878680,0
指责预制菜料理包的人，有没有想过，即使是买菜自己做饭也会有原料的安全问题，预制菜只是一种食品加工方法，方法本事难道能有自我意识分得出好坏吗？本质上它出问题的概率跟你自己做菜买到不好原料的概率是差不多的，尤其是正规厂家生产的东西，至于外卖，它不用预制菜就没有其他法子整你吗？而预制菜的意义，本来就是方便人民，世上那么多辛劳百姓，做过饭的人都知道备菜炒菜洗碗收拾是多么麻烦的工作，如果在劳累一天后能够便宜方便地直接加热预制菜再连包装一起丢掉，这是多么利好人民的事情，而愚昧的人却如同贵族看不起平民一般说着人饲、猪食等等词语，连何不食肉糜都不如，那个是无知但好歹出发是好的，而这个则是又无知又恶心。,10840014,0
料理包爱好者在此[笑哭]作为常年速冻大王，料理包这些年一直在买，只能说比外卖健康，外卖用的啥牌子咱也不知道，自己还能买大牌的有保障，以前只有速冻水饺馄饨汤圆可以选，现在品类太多了真的爽，我要是哪天财富自由不用上班了我也悠闲悠闲一天花几小时去买菜做饭,1464789262,0
感觉很多人都没怎么点过外卖，点了两年外卖就一次吃到料理包，一下子就吃出料理包的味道[吃瓜]料理包和直接炒的味道和口感基本上你都能吃出来的，贵的我不清楚，但是10-20左右的外卖他用料理包是纯在亏，要要么没得赚要么很难吃（7元的料理包我买过几包）,50026535,0
其实番茄炒蛋压根用不到番茄酱，不放番茄酱的番茄炒蛋贼好吃，只不过对番茄的要求太高了，像市场的速成番茄就别想了,719735,0
天海藏这个牌子还可以，买过他们家其他产品，中规中矩，质量还可以，算是比较优质的预制菜了[藏狐],8096210,0
我外卖点了一个店里的小炒黄牛肉，原价看它卖四十多，我用了平台的优惠券还叫各方朋友“砍”了一刀就十多块，当时看着这个小炒黄牛肉，分量也大，味道也不错，他旁边还有一坨水煮包菜，真的是水煮甚至盐味都没有，还送了个圆圆乎乎的荷包蛋，就像批发一包一包那种，煎得太完美了。我吃着还行，室友说赶感觉怪怪的。第2次我又点了那个店里的红烧排骨，一样的价格一样的配菜，但我马上就吃出了那个红烧排骨是预制菜的味道。今天看视频，这小炒牛肉和我外卖的一模一样。怎么说呢，我是用了券，如果在它店里吃的话就四十多真的很恶心,256427274,0
"刚才去超市买了点菜 自己做。花了52块钱。。
现在外卖我也在逐渐的减少次数 又贵又不好。",104658,0
也要看商家的，有的做的好吃有的真不行。,3454227,0
不是我说我如果为了吃这个预制菜，为什么要点外卖呢？,3.49311E+15,0
鱼香肉丝应该是徽菜那的烧法，平时吃惯川菜风格是会觉得巨难吃,135658,0
老板都戴爱彼了 赶紧去做预制菜的生意吧大家,400708862,0
看在拉泽哥吃了这么多科技的份上，投个币吧,2856746,0
所以点外卖就点跟前儿常去的餐馆点,336402166,5
我搜的预制菜和我去店里吃价格差不多,307432672,0
预制菜是预制菜，料理包是料理包，不一样的,389632866,0
现在都不点外卖了，直接买预制菜方便,362654751,0
我寻思我为什么不直接买预制菜，叫外卖还要翻好几倍价格？,10903625,0
加购好几样[喜极而泣],328502012,0
其实预制菜没有问题，可以节约时间，但是有些逆天商家用鲜炒菜的价格卖[辣眼睛],1712751443,0
四级过！！期待还愿,261191794,0
"大家只是担心不是真材实料，或者是不合格的食材制作。
本身预制菜，只要味道过得去，就都不在意，毕竟纯调味的方便面都能吃呢
但是如果食材有问题，那就确实不如方便面了
尤其是最恶心人的就是，用垃圾食材做的料理包，卖你正常炒菜的价格不良商家。
是大众对预制菜没有信心的罪魁祸首",3750405,0
对于我这种社畜，料理包可太好了，便宜管饱，焖个米饭就能开吃，反正点外卖，去饭店都没办法避免料理包，倒不如我直接买，省得中间商赚差价[笑哭][笑哭][笑哭][笑哭],400428799,0
这东西你喜欢吃，但是，别到处宣传，任何东西膨胀之后都会恶心人，尤其这种快餐模式的东西。[藏狐],10975267,0
鱼香肉丝和香菇毛豆鸡丁是我觉得最好吃的两种预制菜了哈哈哈哈哈哈哈哈哈哈，觉得不好吃的可能是个人口味问题耶,6937821,0
说实话，外卖帮你做和自己买了做不一样，自己买了看到这玩意我都犯恶心，但是外卖看不到就还好，真实体会，不过现在外卖也不吃了，属实治好了我的外卖依赖症,76120187,0
这东西是真的不太好，吃一顿可以，但是如果大面积推广了，年轻人总是吃这些，对身体会很不好。年轻人应该学会生活，怎么吃饭和吃什么是很重要的，人生还长着呢，不能总吃这个。总之为这代年轻人的健康担忧。,3.49327E+15,0
那个小炒黄牛肉看着还不错哎，评论区有没有买过的来评价一下（辣我个人是能接受的，我是湖南人）,627306019,0
我认为预制菜是一个很大的类别，带节奏的人应该抵制的是料理包，且应该抵制的是将料理包卖成正常菜的替换行为,260649062,0
我买过菜报告的鱼香茄子鱼香肉丝糖醋里脊，还不错，糖醋里脊真的好吃，某多活动价36.8十袋，跟我外卖点十块钱一小份的一样，甚至比外卖量多还好吃，好像和粮农星厨是一家的吧,506000267,0
不是说抵制预制菜，是抵制预制菜卖现做菜的价格。平时吃的豆腐，酸菜那不都是预制的，不要一棒子打死,2058183,0
把厨房摆拍的这么干净，用的预制菜才平均5元，大多数餐馆的预制菜啥情况简直不敢想象。,367482769,0
总结起来，一分价钱一分货，贵的预制菜就是品质好，有牌子的比杂牌子的品质好,50098752,0
吃外卖吃的胖了几十斤而且还肠应激了老拉肚子[笑哭]，现在只吃自己做的饭了。。。,232717958,0
满满的海克斯高科技，我一个文科生搞不懂配料表里的各种名次，根本不懂～[辣眼睛],1285539569,0
吃东西别吧唧吧唧·····,354966606,0
一分钱一分货我也不会去说什么,88202452,1
感觉这预制菜也没便宜多少啊，分量还比现买少好多,29248404,0
我可太~~~~~喜欢~~下次一定了,401198,1
这是敬汉卿徒弟吧？[疑惑],249248352,1
还是很新鲜吗[笑哭],3.54638E+15,0
我倒是不反对预制菜，现代生活的一个趋势就是规模化，可复制，可对照着看一下。凡是不能适应这个进程的必然要被淘汰或者成为少数人的选择。而我自己更喜欢自己做饭的原因嘛，借用以前看到的评论：这会让我感觉到我还是一个人。那种意思我也没能力描述，大概就是这会让自己显得自己还是一个有气息，生动的，而不是一个等待喂养的这种。,478588136,0
预制菜偶尔吃几回还可以，长期吃并不太好，重油重盐调味料放的太多。而且贵的性价比太低，便宜的那味道最多只能说是还可以，没到吃不下去的程度，但和正常饭店的炒菜比那不是被吊打么？,8090413,0
看演示视频，这些预制菜用水预热后，还是得用微波炉正式加热弄熟吧？up你就用水预热，是不是没正真熟，所以味道不行[吃瓜],4077074,0
其他地方不知道，反正安徽卖煲仔饭的店，只要菜品很多，基本上都是预制菜，否则一个小店面几十道菜根本不可能。,2794594,0
真非要买预制菜的话还是选大牌吧，一般也就六七块钱，有活动更便宜,480556707,0
料理包就是料理包，改个名字就价格翻倍呢[笑],7546963,0
拉子哥能不能用神之舌帮我鉴定下那里[笑哭],372273527,0
外卖贵得要死，团购懒得要死，反正都是自己的问题怪不得别人[笑哭][笑哭],260817730,0
预制菜我没啥感觉，但是他不能拿预制菜当成现场制作的菜来糊弄我，明面上标出预制菜我也可以接受,385102710,0
我才发现我看了这么多拉泽的视频，为什么还是没有点关注呢[思考],30584469,0
不标明预制菜侵犯消费者权益,3.49327E+15,0
预制菜又好吃成本低又方便 缺点就是费命,2124289129,0
价格和泡面差不多 不比泡面卫生方便？ 味道也可以,2005193540,0
吃过一次外卖预制菜，出餐贼快，饭真的硬,1113932813,0
上个小龙虾尾的链接？,174784,1
高盐怎么说，还健康,25503613,0
外卖早就用这个了，多少年了,1856937251,0
还是煲仔饭好，这玩意锅巴就是要上锅的,1620886729,0
话说预制菜的成本不会更高吗,503880447,0
"你去买个梅菜扣肉，超市里十块钱一个，上锅蒸，配米饭真好吃。
鱼香肉丝真算了，不行，我这种吃饭不挑的吃了一次就扔了",3025930,0
我没想到现在大众会对预制菜反对声这么大，舆论起来之前我买过料理包在家里屯着，还挑了个大品牌的，买的几个菜基本没有踩雷的，省时方便就不说了，味道最起码比自己做的好，我还是挺满意的，不想做饭的时候比起泡泡面，料理包最起码能吃到菜，所以我一直都挺支持预制菜的，我完全可以理解大众对预制菜进校园和外卖用预制菜的强烈抗议，但是我觉得针对的对象不该是预制菜，而应该是不经过食客的同意私自使用预制菜还按现炒菜收费的那些人，但是现在的情况是大家都在无脑抵制预制菜，这不就跟那些管不住孩子打游戏，把怒气全撒在游戏上的家长一样了吗？预制菜的出现其实就是提供了多一项选择，省时省钱or好吃，看食客更侧重哪个方面，我感觉是个挺好的事（前提是正规厂出产的预制菜，小作坊都该被取缔），所以我觉得当务之急应该是出台政策规范市场，让预制菜的生产和使用都能在合理的范围内,6503791,0
这个小龙虾我上周才买的同款的 微波炉热三分钟就可以 味道不错 虾肉吃着比较Q弹不是死肉，大小的话感觉有个四五厘米一只，量也挺多的十几块钱一盒的小龙虾尾可以说是比较划算的了。,291152426,0
这种预制菜，我们学校周围的小吃街倒是有，也是和人家自己做的菜一块搭配的。一个预制菜还可以选其他的5个菜一共15左右。偶尔去吃一次还是很不错的,476730966,0
正规的公司料理包比外卖店卫生多了，而且现代保鲜技术可以做到0防腐剂就能保存,699054432,0
"自己选和被别人骗的区别而已，我可以自己去买垃圾吃，但你不能骗我吃垃圾还收米饭的钱
（没人能保证，有食品监管局也不例外，就像那时候的疫苗一样）",14041304,0
按杭州来说，饭，面，很多都是预制菜，都见怪不怪了，比如五芳斋，知味观之类的里面盖饭一直都是预制菜。有些店的面的浇头也是预制菜，日料店里的盖饭，面也是包装里拆的。杭州之所以称为美食荒漠，大部分原因就是生活节奏太快了，吃的也考虑效率，给你准备吃的店家也考虑效率。,20638346,0
成本5块，点外卖17、18块1个菜，12块差价，店家的店租、店员工资、水电，外卖骑手的送餐费，平台抽成都算进去了。我觉得以后直接买预制菜调料包，直接吃，划算的太多了。,9295158,0
我决定了，买一点这种屯着，想吃就拿出来煮一下，反正外卖也是这些[呲牙],302425437,0
平价一餐，料理包的成本一般会被你自己炒菜的物料成本要高的，但是损耗人力效率这一块确实比自己炒要省太多了,14124790,0
要是我初中的时候有预制菜吃就好了,350727815,0
谷言的还不错，我经常吃,130288887,0
是不是预制的很容易区分吧，特别是炒菜,4180625,0
预制菜跟料理包。真的很方便 不想做饭的挺推荐的，不过千万不能贪小便宜不然受罪的还是自己,14287015,0
说明预制菜还是有光明的前景的,275374683,0
有没有兄弟试了这个龙虾尾的？我看着感觉还不错，有点心动,21972745,0
大肠一定要吃新鲜处理做的，不然那味道??,305910101,0
新美香的还不错的,327367445,0
真的不健康这个预制菜，长期吃身体健康有影响,382652577,0
我舅舅以前做过外卖套餐，饭都是现炒的,1032704697,0
那岂不是我可以自己买预制菜 不用去饭店吃了,97115363,0
感觉很多媒体都在妖魔化预制菜，这背后是资本的角力，实际上预制菜无非就是工业化，节省了现做的步骤罢了，规范化，价格合适的话，一点问题都没有,2706127,0
放心吧 真没有商家用这个 一道菜6块钱 成本多贵啊 [喜极而泣][喜极而泣][喜极而泣][喜极而泣] 加上别的包装啥的8元 外卖最多卖19.9 还得带饮料 到手7-8块钱也就 用这个做外卖不赔钱吗,278018150,0
为了检验是不是预制菜，我总会有专门的备注，比如说鱼香肉丝不要木耳，宫保鸡丁不要莴笋，做不到的基本预制菜,9427839,0
网店卖盖浇饭的估计一大半都是用预制菜糊弄买家！你单点一个菜不要饭他肯定说没有[嗑瓜子],40035026,0
我觉得预制菜对于我这些单身生活人士挺方便的，买来冰箱里冻着，想吃就拿出加热就是一道菜，自己煮米饭就行了，做菜的功夫也省了，省时省力还省钱,8168271,0
之前在广州点了一家外卖是现炒的卖二十多，加点菜就要上三十了，其他预制菜外卖加券才十来块，要是预制菜还卖二三十那确实得骂,10675237,0
预制菜，我为什么不买菜包拿家里热，还要去饭店买[笑哭],438297321,0
外卖要是能像视频里做的那么干净，就算用预制也没问题,615326570,0
这个预制菜本质不就是速冻食品嘛？为什么那么多恶意呢？,359099218,0
我已经是吃了两个月了,16358642,0
社畜表示只要干净就行 下班实在没精力自己倒腾了,39790512,0
马上进货小龙虾晚上去夜市白天卖外卖啊哈哈,1309172808,0
正经料理包成本比现炒贵啊！,19383071,0
我感觉番茄鸡蛋没必要搞预制菜吧[笑哭],1617134894,0
辣的能掩盖某些味道 还是少吃吧！,269449659,1
贵了，普通商家买的预制菜比这便宜多了,410966629,0
我们食堂都开始用预制菜了[doge],6197236,0
现在外卖十家有九家都是这些。剩下的大部分是冻货,1698584305,0
up哪里买的预制菜？我也屯一些,66306201,0
所以我现在点外卖都不吃炒菜了。,49381753,1
预制菜本来是供应给连锁餐饮店用的，大概10多年前就有，像真功夫这种，当时谁知道，也不是吃的好好的，关键在制作过程食材是否卫生不变质，大家有意见主要原因还是有些部门监管不力，不相信制作过程而已，这点也别怪群众，国产的东西确实没底线。,62727607,0
我试过，实际上比自己做菜更贵，一餐最少两袋，就是十块钱。预制菜吃多了是真不好吃，全是汤汤水水的，完全比不上我自己做的回锅肉。一斤五花肉13块，弄点配菜16块够吃两顿。,2276288,0
预制菜首推谷言，最近我都懒得自己炒菜了，就吃谷言的。不过性价比很低，我一份米饭要配两小份的菜，成本差不多30？自己炒菜压根没这么贵。。但是胜在方便。。,260314,0
"其实预制菜的成本看起来确实比现炒高一点。但是现炒会有各种火候啊什么什么的问题，然后导致味道离谱，又或者因为运气不好，菜变质了，顾客窜了，然后差评就来了，而且炒菜的油烟对厨师的伤害蛮大的，有时候饭点忙起来了又累又容易得差评，然后劳累过度。
作为一个几乎天天点外卖的人，我点过那么多家外卖店，现炒还便宜的外卖店，我吃到过几家肉是真·垃圾肉的，遇到过几次盐没炒散然后一半没什么味一半要命的，然后这些外卖店绝大多数都是，长则一年，短则半个月，就关门了，只有极少几家还在坚持（但是味道不怎么样或者肉少死贵、评分低）。
而且预制菜的优点也很多，最大的优点就是有品质，几乎不会窜，其次就是味道是很平均的，几乎不可能吃到不一样的味道。但是最大的问题就是拿预制菜当现炒来卖的，贵和便宜先不说，这件事本来就很没良心。好的预制菜贵点没什么，差点的预制菜便宜点就更好了。当然，我也见过那种根本不演的，价格低，分量还行，就是有时候叠加平台的优惠券我都感觉他们亏，但是还是有很多人愿意买的（比如我[脱单doge]）。",74391865,0
"这种预制菜,还是不要贪方便,直接连着袋子加热,因为很容易吃进去一点点的塑料挥发成分,对身体没好处,能少吃还是少吃,因为也不知道商家是否也采用了这种方便的方法去加热,然后本身菜品就已经带有了一些",52499982,0
现在都只敢点那些去过的茶餐厅了，餐餐三十以上才敢吃，十五二十左右的外卖基本都是这些[辣眼睛]别跟我说预制菜什么符合标准，我国的食品标准懂得都懂,291929695,0
唉，预制菜，之前感觉就是一些连锁店用，为了保证菜品口感统一。但是现在普通外卖店也喜欢用，特别是大城市，我都不知道哪些店是真的在后厨做菜而不是热菜的了。,37363220,0
发现越是大城市预支菜越多，我老家十块钱两荤两素的盒饭都是现炒，反而来上海了，天天吃外卖都是预支菜，为了避免天天吃大米先生老乡鸡这种连锁快餐，其实也是预支菜，只是图连锁有点卫生保障,22019419,0
b站有大把的生命体征维持餐，做起来又便宜又简单，一口锅就搞定。[吃瓜]不会真的有人家庭做菜是想做个五星大厨级别的把。,2269279,0
还好自己会做，所以不会买预制菜,132816,0
我发现好多人对预制菜抵制，还去卖预制菜的餐厅吃饭,128384286,0
拉澤美食測評很有趣，我從油管來這裡按讚關注你,3.54639E+15,0
这小炒黄牛肉商家直接涨价到91块了,164847877,0
为啥吃番茄炒蛋我都要用料理包？？？？,3007616,0
点到用料理包冒充现制的店通常都会给差评，只上一次当,483540538,0
要买外面来对比味道啊。。。少了这个环节,358899362,0
预制菜和料理包是一个东西？,13644578,0
小拉泽压岁钱一年都没用完，怕是有几十万压岁钱,3766286,1
老八进化史[doge],1898092007,0
点外卖尽量点自己去过的线下店和那种评论里有到店评价的,1701830144,0
预制菜不标明，或者使用预制菜但标注不是预制菜，就是侵犯消费者权益了。,3.49327E+15,0
支持预制菜，但要求立法规定，商家使用预制菜必须提前告知,59420354,0
一分钱一分货一般大厂的都没有问题，主要是黑作坊那就没办法了，享受的科技带来的便利，骂着科技的不好还真是复杂啊。[笑哭],6320045,0
我看弹幕有人质疑牛肉为啥给那么多还那么便宜，你们可以去查查这种预制菜大批量采购进口冻牛肉价格能低到啥程度,6656931,0
这种都是加了水的1斤肉做出来都成2斤肉了，能好吃就怪了，他这一袋200g，去了水估计就80g,43085615,0
买过一次谷言的，可以吃，不咸，考研没时间或者只求生存可以试试，卤肉饭不错咖喱鸡丁很难吃,1235954669,0
怎么说呢。预制菜这个东西吧。属于是下一个经济支柱了吧。势不可挡的那种。,2695313,0
-18°保存，根本不需要什么防腐剂,55442160,0
上次考试就考了关于预制菜的！！！,471010010,0
常温预制菜是我在国外活下去的动力[大哭],27638081,0
阿根廷冻牛肉8元一斤,3892401,1
看样子面条应该没办法预制吧,1830900244,0
两分钟[脱单doge],133238996,1
感觉怪可以的，有英雄来个链接吗,1544716478,0
我都不敢想预制菜到底多方便多好吃[笑哭],1122269396,0
拉子可爱捏[星星眼],449752720,1
现在店里大部分都是预制菜,536515511,0
兄弟们，买了6包尝试一下[墨镜],6508375,0
老板，来份82年的预制菜[doge],499641508,0
我们这有个卖小碗菜的，一份8 9块，美团上销量第一。。真服了,15868575,0
预制菜没有任何问题，但是那些制作预制菜的人，你不能保证它们有没有问题，毕竟那些东西为了钱可不管食品安全,17561617,0
买过永辉超市买的这种预制菜，说实在的方便还不难吃，很适合我这种懒人[doge],6810167,0
xdm有没有常温存储预制菜推荐下？食堂太贵了,345969146,0
预制菜一堆香精味道一般来说都不会差，只不过懂的都懂[吃瓜],458247,0
如果你爸妈天天给你做好饭来，预制菜自然不行,1322185476,0
看这些菜式和我在中午点的一家木桶饭外卖一模一样[尴尬][尴尬][尴尬],36293349,0
西红柿炒鸡蛋是甜的，不是特别能接受[doge],474739731,0
我寻思要是我自己批量进预制菜自己吃，会不会很便宜？,388141828,0
Up跟我用一样的手机壳[妙啊],47716310,0
那我还不如点个炒饭呢[笑哭],10679287,0
一桶泡面6.4天天吃'还在乎预制菜干啥'预制菜也是真材实料'又不是什么科技活,662758857,0
懂了，买料理包，不让中间商赚差价,105500187,0
哈哈哈哈 双十一龙虾尾99元 9盒了  11块钱一盒,252613278,0
老乡鸡是预制菜吗[藏狐],17621593,0
一般人没点本事做出来的饭只有被预制菜暴打的份，所以我选预制菜。,97522659,0
@吃酱油肉炒饭的喵总,7427332,0
新鲜的[doge],3.46157E+15,1
预制菜防腐剂超高的，别贪便宜。,24358,0
有的但是不看价格 其实还可以,255999444,0
我想问问你吃之前都加热了没有？,17626672,0
你别管别人赚多少钱，就像发快递，商家两块你八块，只要你寄快递，就要8块。商家收你快递费5块，赚你三块，不爽不买就是了。商家预制菜卖米其林价格也和你没关系。预制菜一块钱一包十块钱一包，你吃饭成本也是下限也要十块钱。,271581889,0
"那些问鱼香肉丝为什么没有鱼的看下面解释：

鱼香是川菜主要传统味型之一。成菜具有鱼香味，但其味并不来自鱼，而是来自泡红辣椒、葱、姜、蒜、糖、盐、酱油等调味品调制而成。因此法源出于四川地区民间独具特色的烹鱼调味方法，所以取名为鱼香炒，这道菜经过了四川人若干年 的改进，已早早列入四川菜谱，如鱼香猪肝、鱼香肉丝、鱼香茄子和鱼香三丝等",687388994,0
我做过外卖员，现炒的出餐速度非常非常慢，一般要等10分钟以上才能出，而那些过去就能拿的大部分都是预制菜，甚至还有好几个商家挤在一栋楼里情况,209635482,0
专家不是说吃隔夜菜致癌么，为什么隔了不知道多少夜的预制菜他们又大力推崇[doge],434386426,0
我家附近外卖有一家是预制菜加热的，没有堂食，其他家我也都去过，是堂食的餐馆。,453120325,0
拉子这么奢侈一次买10包相同的[笑哭]料理包可以每样买一包试吃。,9612011,0
龙虾尾看牌子，我买过两家的，第一家味道还行，不腥，但是第二家买的就明显感觉腥，然后就再也没买过了，吃起来恶心,15757340,0
来看看除夕吃哪种好[脱单doge],426754440,0
肥肠这个看个人吧，每个人的接受程度不一样。,352193873,0
所以说评论区那么便宜的预制菜料理包是在哪买的？www,294599867,0
