content,mid,like
点过一家川菜，便宜的我以为是预制菜（一份差不多就是4：35的那种满满一盒子），但我备注少点辣多点咸多点汤汁都照做的，感觉应该不是预制菜,351757708,0
我觉得可以通过不加香菜来判定，那个辣子鸡不加辣子，鱼香肉丝不加胡萝卜和木耳，正常店家都不会给你炒的,1341486275,0
真正的现炒一份二三十块往上，因为太麻烦了，便宜的就算不是预制菜，也是一炒一大锅的大锅菜,6094078,0
预制菜糖醋里脊还是很好吃的，但宫保鸡丁就不怎么好吃了，肉很老，而且小，鱼香肉丝也不好吃，配料是想当的多！,629961956,0
前两天我点了份咖喱鸡（主要是想看看外卖做的和自己做的有什么不同），到了后我一看就不是预制的，因为太难吃了,32867651,0
很简单，你看看他们是有能到店还是只做外卖，能到店的虽然保不齐也有预制菜，但会少很多。如果只做外卖的话，那就不好说了。,375762703,0
你猜我为什么不吃外卖，学校附近的店大多也都是预制菜，吃啥啥不行，味道淡淡，饭菜也不行，都是下馆子现做吃[doge],179654828,0
"你说辣子鸡 为什么叫辣子鸡  
肥牛都是一大锅一起做的吧
这个测评 个人觉得没啥太大意义",669354168,0
预制菜起码出品口味统一，现炒得看厨师水平和心情,4354,1
个人感觉哈，比起那种蟑螂满厨房爬，老鼠漫锅跑，我还是相信预制菜比外卖现钞干净,471749365,0
所以这些菜你怎么解决 [吃瓜],532810765,1
其实外卖的预制菜一般一眼就看出来了，便宜预制菜很好辨认[笑哭],392075691,1
预制菜就不能再加辣椒重新做吗,523836891,1
辣子鸡不要辣椒。这不是微调了，这已经是等于换了个菜了。,1379577,1
我就不一样了，我想问问，都是哪里订货的，原价如何[喜极而泣],19162550,0
"预制菜只要厂家正规 干净卫生 也是
没问题的",337130507,0
炒菜一次炒一锅，不是小锅给你起小灶，这玩意说实话看不出是不是预制菜,3.46158E+15,1
很多菜是分开预制的，就像鱼香肉丝里肉丝是预制的菜是新鲜的。,31260979,0
这种东西还要备注吗，看蔬菜新鲜度都知道了,416620259,1
有的可能是大锅饭提前做好的，不是料理包,397822072,0
西红柿炒蛋放点酱油再放青椒超好吃,136374,0
大学食堂都有用预制菜料理包的了。真的很难绷。。。在窗口付过钱，在里面直接从热水里头给我拿了一袋现场放盘子里头。。。关键是我买的还挺贵，15一份口水鸡，这在我们食堂里头已经不便宜的档口了。。。。,101359621,0
小碗菜就是那种盒饭一样的  一做就是一大锅装一盆，因为那时候去实体店吃过是这样…,290550543,0
点外卖只点那种有店面照片，可以自取也可以堂吃的店,32361935,0
测亲这个手机吧，看着好牛b,457817395,0
我的经验就是点开店铺图片看看，没有堂食的通通预制菜,282183072,0
两份番茄炒蛋40块[笑哭]，现在国内物价也这么贵了吗，加拿大这边外卖一份番茄炒蛋15刀，拍黄瓜16刀，真就全世界都在抢钱[笑哭],9216090,0
的确可以，比如有的菜，有花椒，我买到过一次，备注不要花椒，结果商家说，这个是自带的，他们挑不过来[吃瓜]，然后我就没点过那家的了,45279429,0
大城市外卖很多是预制菜+只做外卖的黑店，人家大店子不做外卖的，因为很亏。小县城的话还好，基本都是实体店。,3.46157E+15,0
不想吃料理包可以买油炸菜，油炸菜最多是半成品。椒盐里脊、小酥肉、蒜香排骨、盐酥鸡。,1971840,0
谁懂喜欢吃梅菜扣肉的到底经历了什么啊？？？？？？？？？,287962694,0
酸菜鱼那个没法判断吧，酸菜鱼本来就有分辣和不辣,3013180,0
想起美团评审那个剁椒鱼头改成白灼[滑稽][滑稽],6059022,0
外卖平台不都有阳光厨房吗[热]直接看不就好了,281775275,0
有的确实是现炒的 只是和快餐一样是一次炒一大锅 这种提小要求确实也没法满足,108583824,0
最怕空气突然安静，思考的时间久了点[辣眼睛][doge],373038386,0
不反感预制菜，但是把预制菜当正常菜价格卖的话那就是有点恶心人了,28397767,0
同学兼职送外卖，说他那家店除了西红柿炒鸡蛋全是预制菜[doge],346107319,0
61w粉丝了？我的天哪，上一次看你还是几万粉丝。,39421339,0
你要知道还有半预制菜可以自己炒和加料,11041928,0
基本上所有强调不是料理包的都是料理包，照片不好看的大概率是现做的,9368070,0
番茄炒鸡蛋，预制菜要5块到6.5块，自己做，1块而已，最多一块5，其他的成本差不多才用预制菜包。别问我怎么知道，因为我就是这样干。不能都预制菜，这样有的成本就超了。,221569812,0
辣子鸡不要辣椒？,1882567717,1
预制菜比一些小饭店里的东西强多了吧，曝光过一些小饭店后厨真的脏的惨不忍睹,471960169,1
所以我只吃烤肉拌饭[妙啊],115040292,1
想吃炒菜外卖就找在外面吃过的实体店，那些透明厨房连厨师长啥样我都知道，通常是不存在预制菜了,179560100,0
不是哥们儿，你番茄炒蛋一咸一甜觉得是故意刁难店家，你辣子鸡不要辣椒不算刁难啊,1651695337,0
只要是只做外卖没有堂食的，基本都是预制菜,385323448,0
有没有可能酸菜鱼的辣椒是单独一包的,17038392,0
预制菜不用请厨师，找个杂工都可以干，烫完一浇,131475358,1
我的印象中，预制菜不是特别贵吗,2124699369,1
预制菜重油重盐低维生素，成本非常低还卖现炒价格。,1726501607,1
这辣子鸡不放辣椒还是辣子鸡……真的不会做了……,3.5466E+15,0
外卖只点炸鸡汉堡这些！像炒菜直接去店里吃，避免预制菜！,313497604,0
辣子鸡不要辣椒，你怕是来找茬的[笑哭],328982898,1
建议去查下牛肉饭是怎么做的，哪怕是现做也都是一口气做一大锅。,2973991,0
作为消费者 我宁愿你告诉我那就是预制菜 也不想和我说是现做的但给我预制菜,398744303,0
小碗菜百分之99预制菜，不用测了。,675135950,0
川湘菜你辣子鸡肯定是要放辣椒的呀,295296836,1
我点之前会看店面照片，专做外卖没有堂食的我不会点。,73297601,0
神金,3.46156E+15,0
我会刻意选连锁商家诶，并且只选择那种开在大型商场里面的品牌商家。其实有时候反倒感觉料理包更放心，毕竟大型商场的地租和保证金都摆在那里，比起口味，我更想得到一份安全的标准化的食物。,33450525,0
辣子鸡不要辣椒，辣椒炒肉不要肉，纯找茬，而且很多正经餐馆忙的时候压根不看备注的。辣子鸡炒完还专门给你把辣椒挑出来，辣子鸡里一大半都是辣椒,19367483,0
我这附近有家连锁店，它家出餐真的快，青菜最低6r、肉最低15r，量不少但真的不是预制菜，它家厨师五六个厨房还是透明玻璃隔着，你去店里吃可以看着厨师炒菜，所以它家天天坐满外卖也多，就这还有人还挑三拣四给差评[辣眼睛],31029392,0
这个辣子鸡不用辣炒就很奇妙，我要西红柿炒蛋不要加蛋这东西炒出来是个啥[doge][doge][doge][doge],39130956,0
经常点外卖的肯定知道，一般优惠完15左右的外卖百分百预制菜。预制菜并没有什么不好，工厂生产的东西，百分百比小饭馆干净。至于所谓的营养健康，我都点外卖了，我还在乎它营养比山珍海味高吗？,3118333,0
我们这边都是现炒的。几乎都是厂，几乎没有预制菜，外卖好像是一份一份炒的吧，之前点了份猪肝，备注说不要那个酸萝卜，送过来没有酸萝卜,106183384,0
肥牛饭，快餐店都是煮好的，洋葱和姜汤都是必备的。不会现做。南城香。吉野家都一样，新煮出来的，和煮好2个小时以上的，味道都不一样，[妙啊],33752231,0
预制菜很好分辨啊，看到新开的店卖很便宜的十几块钱糖醋里脊和啤酒鸭铁预制菜,1715484,0
辣子鸡会不会是鸡肉是料理包，然后再配上料炒一下？,178567207,0
自己去店门口看 没桌子的都是专做外卖 里面有一口锅就不错了 大部分店子里都是微波炉 这个东西就是加热的,31530654,0
我们这饭店根本没料理包的，应该是因为我们这十八线小城市，纯外卖店就不好说了，但我家楼下新开了个外卖店，也不是料理包，纯粹因为街道旁边房租太贵,397090584,0
有一说一，我们这里的鱼香肉丝不加胡萝卜和木耳……从来不加。,54111044,0
无骨鱼基本不可能是现做的[doge],24007124,0
预制菜也分好坏，有的是料全部自己备，肉提前备好，下锅炒一下，这种还行，有的是全部在一个塑料袋里，倒出来加热，这种肯定难吃,2048033757,0
好像很多人连预制菜和料理包都分不清楚,548240187,0
你不试着放一个晚上不吃，等第二天打开会有惊喜哦！结果第二天长蛆了[滑稽],2110548327,0
基本不点这种店 只点去吃过堂食确定是现做的店 预知菜口感真的也差很多,420949691,0
我觉得加辣度可以  给你撒一把辣椒呗,157722423,0
西红柿辣子炒鸡蛋我新疆经常这么炒着吃，咸口的味道嘎嘎好,4703557,0
如果是那种专门称重卖的店呢…那种也可以是现制，但没办法调整啊，都是炒好放在那里的,128377317,0
外卖全部现做时间上来不及，像食堂一样预先准备好，照单出餐，一样调不了口味，但是也不能认定为预制菜吧。,20277916,0
忘了在哪看到的 一个外卖小哥说商家名称中间点点多的都是预制菜 然后我点开外卖平台全是点点[笑哭],416093343,0
我全都吃商场里的饭，小店都不会去点就好了。自从吃了商场饭店里的饭真的现炒的就是yyds，销量也猛增。,3743595,0
不知道各位用没用过美团拼好饭，里面饭都比美团里面的便宜些，也只有部分商家有拼好饭，这里应该挺多预制菜的，我是吃过9.9或者十一二块的菜明显感觉跟正常才不一样，但也没深追究，毕竟打折买的，一分钱一分货,176511410,0
现在点外卖都默认是预制菜了，也没什么，在大众普及预制菜之前前身叫中央厨房，很早之前大家就都在吃了，卫生就行，所以小店还是尽量别点，真在乎这些我就自己去菜市场买菜做了,35690346,0
酸菜鱼的底料酸汤锅底都是一次配一大锅的 ，这里面鱼的外形和嫩滑程度，还有辣椒没塌型只断生看起来都是现炒的做法。番茄炒鸡蛋看鸡蛋的样子也是现炒单手打蛋下锅里再搅就是这样的 ，料理包的炒蛋是混合的很均匀的蛋花 不成块,683631,0
有没有考虑一个问题，这种即便不是预制菜，类似食堂那种大锅菜分装打包给你，也是无法更改配方，或者说很麻烦的，所以这个方法有点不准，我觉得直接问外卖员更好。,3868523,0
我常点的酸菜鱼 是一整条鱼 有片有头有骨 感觉是现杀那种 有几次还吃到鱼鳞[喜极而泣],315128061,0
教你最简单的一个方法，价格偏贵的不能用红包以及膨胀红包的，百分99都不是预制菜。,514146098,0
有一说一，预制菜，价格合适，我会经常买的。,8695528,0
料理包我讲实话跑这么久外卖商家也取过大大小小一千多个都没见过超过3家用料理包的,434148477,0
就算是炒菜店，很多肉菜都要提前预制一下，不然到饭点根本做不出来,297359613,0
是不是预制菜看量就知道了，满满一大盒的一般都是现炒的，预制菜都是一小坨,3967244,0
只要它好吃，那就不在乎是不是预制，他要是不好吃，现炒的都不好使,35137086,0
希望大家对预制菜和料理包还是要有个清晰的认知。,32934030,0
就算是现炒说实话也有点为难人，有些菜直接去食材的压根都不叫那个名了,20297226,0
小碗菜百分之90是预制菜，环境有好有坏吧，因为我就是跑外卖的,29302589,0
超20的外卖我从来不点，预制菜我能接受挺便宜的,101014718,0
那些店铺菜品很多的就是预制菜,1979246159,0
辣椒炒肉，只要辣椒不要肉？辣子鸡不要辣椒？就算是个正常的店也会问一下吧,699998453,0
我们这的那种酒楼专门吃席的感觉全是预制菜，味道基本上没差别[辣眼睛],441892775,0
有一些菜确实备注了也没用，你那个口水鸡不要芝麻，太离谱了，难道辣子还是现调的？[笑哭],73460322,0
为啥不直接吃快餐，几个炒菜加个汤，这种绝对没预制还好吃[吃瓜][吃瓜],439299206,0
服了，梅菜扣肉还有不预制的？现做一份得做多久啊,493543141,0
单少的，打包盒子是那种老式方正的基本是现做的,442486421,0
快餐也不能备注口味，大锅饭一锅出也不能给你换,21278969,0
哥们点外卖这么备注的还敢吃我是佩服的 不怕加料吗,38233531,0
其实我是只在乎好不好吃    好吃能下饭我倒是无所谓了,349515056,0
我以为口水鸡，只要口水不要鸡[妙啊],318921086,0
辣子鸡不要辣椒属实是给老板为难住了,385554963,0
酸菜鱼口水鸡，辣子鸡这种绝对是预制菜,438885257,0
辣子鸡不要鸡，酸菜鱼不要鱼[doge],373038386,0
我们衢州菜很多饭店都是免辣不做的。。。因为真的不会,14279374,0
肥牛饭这种纯料理包，太多这种店了，我都不愿意点的,511032598,0
问外卖小哥就知道了，木桶饭多是现炒,1376501,0
辣子鸡不要辣椒，纯若纸[星星眼],2027546600,0
真逆天啊，辣子鸡不要辣椒没绷住,56428389,0
如果是正经炒菜的店家，大鑫说的这种“无理要求”，不正是顾客的合理要求吗，有人不吃木耳，有人不吃胡萝卜，有人不爱吃葱姜，太正常了，辣子鸡不要辣椒确定有点过，但番茄炒蛋要两种口味，不是很正常吗。,396817174,0
店家:抱歉.不能[doge],346107319,0
怕的不是预制菜，是科技与狠活,41722132,0
肥牛饭不要洋葱就和咖喱不要洋葱一样，这种东西就算不是料理包也肯定都是以前炖好的直接装盘啊[笑哭],5481036,0
？你们是不是也在重庆啊 为什么你能点的我也能点,386972989,0
西红柿炒蛋和辣子鸡不是预制菜,93695694,0
鱼应该现钓，这样才满足有些人说的要求,515525110,0
可是肥牛饭的盖头不都是一大盆做好了吗？,24410479,0
我点外卖看不到店铺招牌名字的一律pass,27774610,0
辣子鸡不要辣椒 ，你这要求也挺逆天的,32939914,0
现在几乎全是预制菜，还不如吃肯德基之类的,259455919,0
预制菜不一定是已经做好的，把食材清洗完，切好，称重，然后打包，调料包也打包，这种也算预制菜。我现在这家店用的都是这种预制菜。,476365842,3
小碗菜是炒好一锅分着打啊，可不是精炒你现点现炒啊,365104808,0
我只点吃过堂食的,18561631,0
小碗菜有些菜老板会炒但是大部分都料理包,586223930,0
哈哈哈哈少点外卖或者别吃炒菜,420402891,0
预制菜没问题，但不要当现炒的卖给我，这俩价格差太多了,45578656,1
我们这现抄的要比预制菜贵一倍价格。现做饭店都快倒闭了。,4404338,0
小碗菜 只要是那个白色盒子基本预制菜,3.53711E+15,0
老板：没想到吧，我有多个版本的预制菜,304781842,0
若智,670258502,0
越难吃的是预制菜的概率越小,282202037,0
辣子鸡你不放辣椒......,1264630527,0
你这已经不算是微调了，辣子鸡不要辣椒，鱼香肉丝不要木耳胡萝卜，就像是在广东吃肠粉不要酱油[笑哭],358469998,0
饭戒绝对料理包，我们学校旁边有一家，店在一个特别小的黑屋子里,8699209,0
外卖时间间隔也变相催生了预制菜的，问题是我想吃的是现炒的，现做的这钱我花的值，预制菜，我家里就有买预制酸菜鱼和红烧排骨一份也就15到30不等，外面卖你上百就接受不能了[doge],1255811917,0
现在很多确实是现炒但是是那种只做外卖的   卫生条件可想而知    一线城市看看评价吧   带图五星评价超过百分之40基本都是刷单的只做外卖的店,11623868,0
很不认同这样区别预制菜。厨房备菜方式不同、也可能造成这样的情况。,491275554,0
很想知道所谓商家的料理包到底是啥料理包。我买过一些纯粹的料理包，自己弄了下，巨难吃。贵一点的没买过，但是用贵的料理包，商家也赚不到钱吧。,902345,0
有点好奇，干辣椒怎么做预制菜？有没有懂的,73518840,0
有没有一种可能 小碗菜还可能是炒好的大锅菜。装碗去加热的[吃瓜],14204686,0
呃 ，在医院一个月去外面买饭基本都是看着厨师做菜[辣眼睛],434525379,1
要是说过敏结局会不会改变,674157072,1
[doge]梅干菜扣肉不要梅干菜会不会太腻得慌啦[doge],480162671,0
不用那么麻烦，直接看商家门面，那种门面太干净，开在小区里一看就贼新没人的，一定是预制菜。,2185442,0
小碗菜很大部分都是预制菜，尤其是有那种西红柿炒蛋水尿巴汤的，指定是预制菜,3.46157E+15,0
牛，辣子鸡不要辣椒,90125166,1
我也见过现炒的小碗菜，想确定是不是料理包直接有空的时候过去溜一圈就知道了，以后就专门点这些店的,478587956,0
@秋筏雨霖篱,4836078,1
酸菜鱼半成品本就是没辣的，要辣自己加点热一下的。买过这种酸菜鱼,26828839,0
科技区up更新咯[打call],45143118,1
试一下能不能lora微调,32658396,0
我们这里有一家小碗菜就不是预制菜是自己炒的 其他的两家我吃过的全是 那个荷包蛋非常圆 吃不来不像蛋,33599800,0
吃习惯预制菜了，不是预制菜都吃不惯了[吃瓜],37785807,0
真不想点预制菜的话 点一些知道的餐馆的外卖就好了啊,1931778962,0
酸菜鱼就是预制菜重灾菜品之一了,345096,0
像吉野家的肥牛饭。都是煮一大锅牛肉本身就是快餐店,107919803,0
辣子鸡不要辣炒太出生了[笑哭],173626092,0
其实很多小碗菜就是快餐排挡店，大锅炒菜放在盘子里，有外卖就打包微波炉加热[doge],484965886,0
只能告诉你，那种出餐只要15分钟都是预制菜[OK],1005229837,0
如果开一家店，写明是预制菜，然后靠走量，能不能赚到钱呢,138198,0
还是直接买预制菜来吃吧[doge],382892994,0
其实就算没有料理包，也有半成品，不然出餐太慢了，消费者体验也不好,27539758,0
很多小碗菜是大锅菜的 一次一大锅任何点外卖人家就打包那种基本备注没用,160224736,0
辣子鸡不要辣椒感觉有点无理取闹了[笑哭],421128423,0
最后一眼也是预制菜，预制菜不只是料理包,335237154,0
预制菜还贵，包装费都加上去，我直接网购预制菜算了，反正都随便吃了[笑哭],21513866,0
有些事情可能是打荷说要忌口，他没说他在搞事情。[doge],473557527,0
elm可以看店铺图片，是不是外卖店一眼就看出来了,2076227264,0
日式肥牛饭不要洋葱确实能看出来它是不是预制菜,604046148,0
预制菜我们小县城好几个加工点。生意很好，基本都是发物流外地。,1966368261,0
口水鸡 现做？[笑哭][笑哭][笑哭],249566967,0
有的是直接做一大份，谁要给点，类似食堂的那种,630701380,0
有些菜预制菜我是没意见的，像肥牛饭这种他要真总肥牛卷给我做我还挺不信的，还有一些就是牛排饭这种，但有些预制菜挺搞心态的，我点名批评预制煎蛋，跟吃塑料一样,41497197,0
想看是不是现炒，可以在大众点评搜索一下商家名字看看有没有堂食评论照片，再看看是不是加盟店。加盟店加搜不出名字百分之99都是预制菜，呵呵哒,477196864,0
卖牛肉饭的主营牛肉饭 就算不用预制菜 也肯定是一做一大锅  不可能一份一份地做吧  我自己家里做牛肉饭都是一做一大锅够全家吃两顿,253423291,0
一般的预制菜加热时会产生多余的水分严重影响食物的口感，细品你会发现食物的味道被一层淡淡的水分包裹，所以入口第一感觉就是淡而后才是食物原有的味道，当你吃出来他是预制菜你会觉得它很恶心，如果你觉得预制菜味道还不错那感觉你没啥必要去分辨预制菜了。,351693271,0
其实很简单，只要看后厨就行了，现在很多店都可以直播后厨，一般没有后厨的外卖我不敢点，谁知道是在那种阴暗的小巷子里做出来的,44208812,0
在重庆，要是你给老板说辣子鸡不要辣椒，老板会告诉你，不要海椒你吃锤子的辣子鸡，或者是告诉你  来，你来给我炒一盘没得海椒的辣子鸡！,37950954,0
我都淘宝买料理包冰箱冻着，一个人吃饭都懒得烧直接超市里买两块钱鸡蛋面，下个面直接放进去拌面吃，没有中间商赚差价,57757397,0
很多商家偷换概念，怼的不是预制菜，怼的是你想浑水摸鱼的做法，明明成本极低就是要高价卖你，还要标注什么明火现炒。真是下头，现在外卖越来越贵，品质越来越差,25734371,0
告诉你们怎么知道是不是预制菜，看它的分量就知道，预制菜的分量都是比较少的，基本上都是圆形的包装盒,485617068,0
其实看看店铺就能看出来大概了[吃瓜]，一般来说除去塔斯汀这类的连锁店，其他店那种宣传界面做的很花哨而且名字也很怪的大概率就是预制菜或者淘宝几块的那种料理包[吃瓜]，在此基础上还有那类新店入驻销量999的也基本都有问题,158570416,0
肥牛饭的借口都不会说，直接说是开始做好一堆洋葱肥牛，之后在饭里一份份加进去不就行了[妙啊],34370744,0
很难吗？点外卖之前不会看商家信息有没有门店吗？那上面都有门头照片的，甚至后厨直播都有。有堂食的那肯定是现做的啊，没有堂食的大部分都是料理包。还用的着一个个试？,488566498,0
其实早年间也有个比较简单的验证方法，就是看能不能堂食或者自取，一般不能堂食或者自取的六成是预制菜。[doge],19629937,0
我现在基本都是点线下吃过或者看到有实体店的外卖，价格可能会稍微贵一点，但心里有底一些。,33609631,0
就怕以后一家现炒的店都没有了，要不就是最低打底三位数起，那日子可真是太甜了,500220061,0
辣子鸡不要辣完全是来找茬来了，结果人还给做出来了[妙啊],279942484,0
国内食品行业环境堪忧。。。,27604883,0
这些美团小哥总是嫌我出餐慢，站点跑来找我协商，问我能不能先做好冻着，出餐的时候直接加热。,454438213,0
外卖要的就是快，平台才给你流量机会，别人卖了100单你卖十单怎么比，预制菜就是快，你要是单炒，真的很慢的，而且品质也不保证所以越来越多预制菜，而且他真的是便宜，你买一份外卖吃肉的，新鲜肉才多少冻肉多少，所以很多人吃预制的,72440577,0
小碗菜一般都是预制菜，我点外卖一般都是点我去店里面吃过的，现炒和预制菜就能吃出来,202090592,0
所以我一般都点本来就是预制菜的外卖比如各种烧腊咸鸡这类只需要切的,8206554,0
塔斯汀的培根鸡蛋堡的荷包蛋是现煎的，很香，汉堡只吃培根鸡蛋和牛肉堡，其他的不太行,3981173,0
说实话很多其实看不出来是不是料理包，只能看食材的新鲜程度，提这些要求很多商家看了都不会管认为是找茬的，像那个辣子鸡和肥牛我感觉好一点的商家会跟你说，其他的应该都不管你,443568967,0
预制菜没啥，不是不能接受，只是我需要知道这是预制菜，这价钱也不算低，吃的不是现做的就很难受了。,15344002,0
鲜目录这种连锁寿司店，原材料就不可能不用预制菜,346420675,0
我曾经点了份水果沙拉，我说不要芒果，结果我就吃到了带着芒果味的香蕉苹果[藏狐],279942484,0
我学校里面 有些餐馆就是用的预制菜 亲眼所见从微波炉拿出来 撕开包装袋 然后盖到饭上[点赞],448251995,0
我感觉小碗菜不是大锅菜一锅出来的吗？应该不可能不加啥，毕竟不可能为了你从新炒一份吧[笑哭],516670263,0
我这全是江西小炒，根本吃不上预制菜，还得我自己买[喜极而泣],290751896,0
真好还打电话沟通  我这根本不鸟你备注  几小时后打电话都是要好评,4877670,0
预制菜没关系，要是预制菜卖的价钱跟现炒的一个价那真得说道说道[OK],39045815,0
预制菜做不辣的，然后你要辣我就回锅里加点辣椒[吃瓜],646707397,0
以后预制菜不会更便宜。但现炒的菜会越来越贵，直到吃不起。,49705145,0
辣子鸡不要辣，在店里说不定把你赶出去[吃瓜][吃瓜][吃瓜],237048945,0
买过炸鸡备注不要辣的甜酱，结果到手有很重用辣椒腌制的味道,20232325,0
研究来研究去，为什么不直接问骑手呢？骑手知道的呀,103141971,0
这种方法也有bug，万一人家是大锅菜呢,95604485,0
厨师：见过嫌辣子鸡里肉少的，也见过挑着鸡肉吃的，辣子鸡不要辣椒还是第一次见，hetui！,8874873,0
"店名带·的 基本都是预制菜
点开商家信息有可以堂食图片的 基本不是预制菜",331239797,0
预制菜料理包这玩意用水自加热就行，自己去网上买就完事了[doge]买他们的干啥,7446563,0
预制菜给我的感觉就是，一个不用会炒菜的人也可以从事餐饮行业，没了手艺人那种温馨感，我吃的是手艺，如果一切都是千篇一律，这个世界还有什么值得人期待,513063105,0
我老家十八线小县城的外卖100%都是预制菜[笑哭]（可能夸张了点，但是一共点了10来次，都是很明显的预制菜）,361115660,0
鑫哥要是觉得有点为难商家，可以给个好评。好评里面说明白都是现炒么，这样还能给商家带来点正面影响,11978329,0
同样都是预制菜题材，鑫子这一期比贪吃瑜前几天的那期好多了，切入点更有意思，结论也更令人信服,351342550,0
我点过辣味可以调整的鸡煲，我当时点的是麻辣，打开后发觉是料理包上加了一勺辣椒。。。,8036145,0
把辣椒挑出来或者自己放点小米辣泰椒什么的就行了，有的店就是用料理包然后放锅里过一遍加点辅料出餐的,35728377,0
说实话，你去连锁店吃饭，中央厨房配送的，这算不算预制菜？预制菜也算半成品菜吧，不明白为什么谈预制菜色变[喜极而泣],642040471,0
这种小小一碗，包装还好的95%都是料理包，普通透明塑料盒装满的很多都是自己炒，尽量不要点包装花里胡哨还名字也花里胡哨的，我跑外卖一年，那些楼下正经现炒菜馆基本透明塑料盒加透明塑料袋一装就完事了[笑哭],14067487,0
到底是什么原因让你们对预制菜和料理包这么抗拒呢[尴尬],670588027,0
鸡蛋那种煎出来没有焦特别平滑的还特别圆的，搞不好就是科技蛋,400611067,0
我们这现炒的油太大了，情愿吃料理包,112890885,0
酸菜鱼都是一大锅做好，点了加热一下的。这个都是知道的,445876227,0
小碗菜都是一炒一大锅，咋可能单独给你再炒一份,272071587,0
这期真的挺逆天,646400719,0
肥牛那个应该是提前做了一大锅 不可能每份现做,31527164,0
小碗菜百分之99是料理包或者预制菜,34213400,0
实体店商家+不是开在商场里 即可,509369130,0
辣子鸡不要辣，你不如直接跟店家说酸菜鱼不要鱼,397369180,0
极力推荐番茄炒鸡蛋可以加点番茄酱和甜辣酱[呲牙],678498013,0
预制菜，有时候比现炒还卫生[笑哭],39810683,0
说实话现做的菜也不代表干净卫生，预制菜也不代表不健康，预制菜一个是有手就行自己买回来用水煮一煮就行，会觉得像个冤种，还有价格问题。最讨厌的就是强调自己现炒，然后用料理包。,150049757,0
口水鸡 我自己在家做 都是用辣油做 辣油里面都有芝麻  就算自己做除非单独给你做一锅不给芝麻的辣油 不然怎么可能不要芝麻[笑哭],470915,0
肥牛饭可能不一定是预制菜，我们学校食堂就是做了一大锅之后往里盛的,544050319,0
送过外卖的人来说两句小碗菜  炒菜都是自己炒 但是都是做一大锅装好，有单直接打包的，凉了就微波炉叮一下 小碗菜基本上都只做外卖的[doge],108193426,0
外卖点到过一次 一尝味道就知道是预制菜了 跟现做的味道差太多了。 我感觉大部分人 应该吃一口就能尝出来的,57897351,0
我前天吃的鱼香肉丝，那个老板直接告诉我是预制菜。可是我就是饿了，还是点了,430757626,0
美团可以出个发送视频功能 商家做的时候拍个视频不就ok了吗,330018541,0
楼下有家店关店挺久了，但外卖平台还挂着有订单呢[笑哭],182033868,0
那个肥牛饭估计是有饭的，但是不想接这一单，就和up主说没有饭了,2041055,0
分辨不出来的，有种东西叫新旧搭配,35226176,0
辣子鸡不要辣椒这种创意不错,2030211919,0
直接看评价阿，美团里有外卖评价跟到店评价，没有都店评价的，就是只做外卖不做堂食的，基本毫无例外料理包,525326243,0
Pdd上面预制菜都是肉菜 没有素菜 西红柿炒鸡蛋肯定是现炒的 也不难,2005193540,0
两大平台如果明摆着写是料理包。消费者也不至于生气,396300286,0
预制30分钟的预制菜,222860097,0
要不要尝试一下点外卖点一桌满汉全席[doge],10224959,0
@晴天娃娃爱学习,438763771,0
小碗菜基本都是料理包,407958823,0
现在就什么什么拌饭的，八成都是预制菜,8690485,0
最烦预制菜 哪怕多等也想吃现做的,238625490,0
"专业做外卖的那种店，月销量非常高的，90%是预制菜
大商场里的连锁大店，100%是预制菜
路边小饭店，主营堂食，外卖店铺月销量低的，这种基本不太可能是预制菜",10326631,0
是不是预载看店名就能猜个八九不离十[藏狐],62023300,0
怎么还有拿说预制菜干不干净说事的，重点是价格呀。,335418067,0
《微调》,1446007305,0
我都点线下吃过有炉子现炒的店,4803921,0
话说，这样不能说清楚吗，万一客户真洋葱过敏，责任谁的？,1725361696,0
辣子鸡不要辣椒，老板给你打电话很正常,1724975031,0
两份西红柿炒蛋，卖40，不愧是外卖平台,33513833,0
。。辣子鸡那个太神经了,312720665,0
那种只能用通用券的大概率就是店家自己做的,297589096,0
又要吃现炒又要等半小时配送，自己炒等半小时我都不愿说是刚炒的,432038267,0
我在学校点外卖椒麻鸡不放洋葱多放辣，老板每次都看备注不给洋葱多放辣，我每次都去给好评，又好吃也不是预制菜,1790348696,0
有的也不全是预制菜，就是提前做好微波炉热下，真要全现做，小哥得急死了,4353435,0
所以UP一顿饭吃了多少菜[脱单doge],2781711,0
辣子鸡不要辣椒，是个人第一反应都是来找茬的[笑哭],12647509,0
辣子鸡你猜他为什么要叫辣子鸡,344127249,0
这玩意你点的时候不就知道它是预制菜了吗[笑哭],245493877,0
@_Mai,451943642,0
现做的外卖能点米饭不要大米吗,18509719,0
直接问外卖员就知道了,450982266,0
预制菜  小碗菜是重灾区  重庆炒菜还算比较多吧？ 但是其实外卖店还是很多预制菜 因为我就干过小碗菜  一个小地方里面十来个微波炉 全是冰冻的拿出来加热  素菜的话还好 素菜是和周围相邻的一个饭馆买的超好的蔬菜 拿过来一大盆   预制菜的特点就是味道很入味 因为泡了很久能不入味吗 没有锅气还有几乎没有口感,356764074,0
我对预制菜的怀疑不是卫生问题，我相信正规的预制菜卫生问题不用担心，我担心的是营养！预制菜的处理方式杀菌方式储存方式就让人觉得没什么营养了,9975276,0
